+----------------------------------+---------+---------+---------+---------+---------+---------+---------+----------+-------------------------+
|      Word//word combination      | Score 1 | Score 2 | Score 3 | Score 4 | Score 5 | Score 6 | Score 7 | My score | Average sentiment score |
|            загор≥тис€            |    -1   |    -2   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|            загор€нн€             |    -2   |    -1   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|           загостренн€            |    -2   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|            загострити            |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|           загострювати           |    -1   |    -1   |    -2   |    -1   |    -2   |    -1   |    -2   |    -2    |          -1,50          |
|            загот≥вл€             |    2    |    1    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           1,20          |
|            загравати             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    0     |           0,20          |
|           заграватис€            |    0    |    0    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|             заграти              |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              «агреб              |    0    |    2    |    0    |    0    |    0    |    0    |    0    |    1     |           0,38          |
|           загрожувати            |    -2   |    0    |    -2   |    -2   |    -1   |    -2   |    -1   |    -2    |          -1,50          |
|             загроза              |    -2   |    -2   |    -2   |    -1   |    -2   |    -2   |    -1   |    -2    |          -1,75          |
|           загрозливий            |    -1   |    0    |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|            загрузати             |    0    |    2    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|             загубити             |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|            загублений            |    -2   |    -1   |    -2   |    -2   |    -1   |    -1   |    -2   |    -2    |          -1,63          |
|             задавати             |    1    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    0     |           0,20          |
|            задаватис€            |    2    |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|             задавити             |    0    |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|            задавнений            |    -1   |    -1   |    0    |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|             заданий              |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    0     |           0,20          |
|              задати              |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             задаток              |    2    |    0    |    2    |    1    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|              задача              |    -1   |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|          задекларований          |    1    |    -1   |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|          задекларувати           |    -1   |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,40          |
|            задихатис€            |    -2   |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|             зад≥€ний             |    0    |    0    |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|             зад≥€ти              |    2    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,80          |
|              задн≥й              |    0    |    -1   |    0    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|             задовго              |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|           задов≥льний            |    1    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,00          |
|          задов≥льн≥сть           |    1    |    0    |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|           задоволений            |    1    |    2    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           1,20          |
|           задоволенн€            |    2    |    2    |    2    |    1    |    1    |    2    |    2    |    2     |           1,75          |
|           задовольнити           |    2    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|           задовольн€ти           |    1    |    0    |    2    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,20          |
|            задонатити            |    2    |    -2   |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|              задум               |    0    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|            задуматис€            |    0    |    2    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|           задумуватис€           |    1    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,00          |
|            задушливий            |    -1   |    -2   |    0    |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,00          |
|              заЇць               |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|             зазвичай             |    1    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|           заздалег≥дь            |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             заздрити             |    -1   |    -1   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|            заздр≥сть             |    -1   |    -2   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|             зазирати             |    0    |    -1   |    0    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|            зазирнути             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            зазнавати             |    0    |    0    |    1    |    -1   |    -1   |    0    |    -1   |    -1    |          -0,38          |
|             зазнати              |    -1   |    0    |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|            зазначати             |    0    |    0    |    1    |    1    |    2    |    2    |    1    |    1     |           1,00          |
|           зазначатис€            |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            зазначенн€            |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            зазначити             |    0    |    0    |    1    |    0    |    0    |    0    |    0    |    1     |           0,25          |
|           зазомбований           |    -2   |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|            зањжджати             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              зайвий              |    -1   |    -1   |    1    |    -1   |    -2   |    -1   |    -2   |    -2    |          -1,13          |
|             займанн€             |    -1   |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|             займати              |    0    |    0    |    -1   |    0    |    1    |    -1   |    0    |    -1    |          -0,25          |
|            займатис€             |    2    |    1    |    1    |    2    |    1    |    1    |    1    |    2     |           1,38          |
|             зайн€ти              |    1    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    -1    |           0,20          |
|             зайн€тий             |    -1   |    -1   |    1    |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|            зайн€тис€             |    1    |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    1     |          -0,20          |
|              зайти               |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             заказати             |    2    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    0     |           0,60          |
|          закарпатський           |    0    |    2    |    2    |    1    |    1    |    0    |    0    |    1     |           0,88          |
|            «акарпатт€            |    0    |    2    |    2    |    1    |    1    |    0    |    0    |    2     |           1,00          |
|           закатований            |    -2   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|             закачати             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              закид               |    -1   |    -2   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -1,20          |
|             закинути             |    0    |    0    |    -1   |    -1   |    Ч    |    Ч    |    Ч    |    1     |          -0,20          |
|            закинутий             |    -2   |    -1   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|            закипанн€             |    0    |    1    |    0    |    0    |    Ч    |    Ч    |    Ч    |    0     |           0,20          |
|           зак≥нчен≥сть           |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    0     |           0,20          |
|            зак≥нченн€            |    -1   |    0    |    1    |    0    |    0    |    0    |    0    |    -1    |          -0,13          |
|            зак≥нчити             |    0    |    1    |    0    |    1    |    Ч    |    Ч    |    Ч    |    -1    |           0,20          |
|           зак≥нчитис€            |    2    |    0    |    1    |    0    |    1    |    0    |    1    |    -2    |           0,38          |
|           зак≥нчувати            |    -1   |    2    |    -1   |    1    |    1    |    1    |    0    |    -1    |           0,25          |
|          зак≥нчуватис€           |    -1   |    0    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -0,80          |
|              заклад              |    2    |    1    |    1    |    1    |    2    |    1    |    1    |    2     |           1,38          |
|            закладати             |    0    |    -2   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -1,00          |
|              заклик              |    0    |    0    |    0    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|            закликати             |    1    |    0    |    1    |    1    |    2    |    1    |    1    |    2     |           1,13          |
|            заключенн€            |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            заключний             |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             закл€тий             |    -1   |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -1,00          |
|            закодувати            |    0    |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    1     |          -0,20          |
|         закомплексований         |    -1   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|              закон               |    -1   |    1    |    1    |    1    |    1    |    2    |    -1   |    1     |           0,63          |
|          законодавство           |    -1   |    0    |    1    |    1    |    0    |    1    |    0    |    1     |           0,38          |
|           законодавчий           |    0    |    -1   |    0    |    0    |    0    |    0    |    2    |    1     |           0,25          |
|           законом≥рний           |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    2     |           0,80          |
|          законом≥рн≥сть          |    0    |    0    |    1    |    0    |    1    |    1    |    1    |    1     |           0,63          |
|           законопроект           |    0    |    1    |    0    |    0    |    -1   |    0    |    2    |    1     |           0,38          |
|           законопроЇкт           |    1    |    0    |    0    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|          законотворець           |    -2   |    2    |    0    |    1    |    -1   |    0    |    1    |    1     |           0,25          |
|             закордон             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,60          |
|           закордонний            |    0    |    1    |    0    |    1    |    2    |    1    |    2    |    2     |           1,13          |
|           закостен≥лий           |    -1   |    -1   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -1,00          |
|            закоханий             |    2    |    2    |    2    |    2    |    2    |    2    |    1    |    2     |           1,88          |
|           закохан≥сть            |    2    |    2    |    1    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,80          |
|             закохати             |    1    |    2    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,40          |
|            закохатис€            |    1    |    1    |    2    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,40          |
|            закохувати            |    1    |    1    |    2    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,60          |
|           закохуватис€           |    2    |    2    |    1    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,80          |
|            закривати             |    -1   |    2    |    1    |    -1   |    -1   |    -1   |    -2   |    -1    |          -0,50          |
|           закриватис€            |    -1   |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,00          |
|             закрити              |    -1   |    0    |    -1   |    0    |    -1   |    0    |    -1   |    -1    |          -0,63          |
|             закритий             |    -1   |    -1   |    -2   |    0    |    -2   |    -1   |    0    |    -1    |          -1,00          |
|            закритис€             |    -1   |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,00          |
|             закритт€             |    -1   |    -2   |    -1   |    -1   |    -2   |    -1   |    0    |    -1    |          -1,13          |
|            закр≥пити             |    -1   |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|           закр≥питис€            |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,60          |
|           закр≥плений            |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|           закр≥пленн€            |    0    |    0    |    0    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|           закр≥плювати           |    1    |    2    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,40          |
|            закуп≥вл€             |    2    |    1    |    1    |    1    |    2    |    1    |    1    |    1     |           1,25          |
|             закуска              |    2    |    2    |    2    |    1    |    Ч    |    Ч    |    Ч    |    0     |           1,40          |
|               зал                |    2    |    2    |    1    |    0    |    0    |    1    |    0    |    1     |           0,88          |
|               зала               |    0    |    1    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|             залазити             |    0    |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -0,80          |
|            заламувати            |    -1   |    -2   |    -1   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|             залежати             |    -2   |    -1   |    -1   |    -2   |    -2   |    0    |    -1   |    -1    |          -1,25          |
|             залежити             |    0    |    1    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,20          |
|             залежний             |    -1   |    0    |    -2   |    -1   |    0    |    -1   |    -2   |    -2    |          -1,13          |
|            залежн≥сть            |    -2   |    -2   |    -1   |    -2   |    -2   |    1    |    -2   |    -2    |          -1,50          |
|             залежно              |    0    |    -1   |    0    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|              залити              |    0    |    0    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|             залишати             |    0    |    -1   |    -1   |    -2   |    -1   |    0    |    0    |    -2    |          -0,88          |
|            залишатис€            |    1    |    0    |    1    |    -1   |    0    |    -1   |    2    |    1     |           0,38          |
|            залишений             |    -1   |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|             залишити             |    -2   |    0    |    0    |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,00          |
|            залишитис€            |    0    |    1    |    0    |    0    |    1    |    -1   |    0    |    1     |           0,25          |
|             залишок              |    -2   |    1    |    0    |    0    |    0    |    1    |    1    |    0     |           0,13          |
|             зал≥зний             |    0    |    -1   |    0    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,20          |
|            зал≥зниц€             |    -1   |    0    |    0    |    0    |    2    |    -1   |    1    |    1     |           0,25          |
|           зал≥зничний            |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              зал≥зо              |    0    |    1    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|               залп               |    0    |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -1,20          |
|              залпом              |    0    |    -1   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|             залучати             |    1    |    0    |    1    |    1    |    1    |    1    |    1    |    1     |           0,88          |
|            залучений             |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|            залученн€             |    0    |    2    |    1    |    1    |    1    |    1    |    0    |    1     |           0,88          |
|             залучити             |    -1   |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|             залюбки              |    2    |    1    |    2    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,80          |
|            зал€каний             |    -2   |    -2   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|           зал€куванн€            |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|              замало              |    -2   |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|            замальовка            |    2    |    2    |    1    |    0    |    Ч    |    Ч    |    Ч    |    0     |           1,00          |
|            заманливий            |    0    |    2    |    1    |    0    |    Ч    |    Ч    |    Ч    |    -1    |           0,40          |
|            заманутис€            |    0    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,20          |
|            заманювати            |    0    |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|          замаскуватис€           |    -1   |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|              замах               |    -2   |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|              «амб≥€              |    0    |    0    |    0    |    0    |    0    |    0    |    0    |    1     |           0,13          |
|            замерзлий             |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|             замикати             |    -1   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|            замикатис€            |    -1   |    -1   |    -1   |    1    |    Ч    |    Ч    |    Ч    |    -2    |          -0,80          |
|             заминка              |    -2   |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|           замислювати            |    0    |    0    |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    1     |          -0,40          |
|          замислюватис€           |    1    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,60          |
|              зам≥ж               |    2    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|             зам≥жж€              |    1    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,00          |
|              зам≥на              |    0    |    0    |    0    |    0    |    1    |    0    |    -1   |    1     |           0,13          |
|             зам≥нити             |    1    |    0    |    0    |    0    |    1    |    0    |    0    |    1     |           0,38          |
|             зам≥нник             |    -2   |    1    |    -1   |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|            зам≥нювати            |    0    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|             зам≥н€ти             |    0    |    -1   |    0    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              зам≥р               |    1    |    0    |    0    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|             зам≥сть              |    0    |    1    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            зам≥ський             |    2    |    1    |    1    |    0    |    Ч    |    Ч    |    Ч    |    2     |           1,20          |
|             зам≥тка              |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            зам≥шувати            |    2    |    -2   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|            замкнений             |    -1   |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|             замкнути             |    0    |    0    |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|            замкнутий             |    -1   |    -2   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|             замовити             |    1    |    2    |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|            замовкати             |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|            замовленн€            |    2    |    0    |    0    |    1    |    0    |    1    |    1    |    1     |           0,75          |
|            замовл€ти             |    0    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    2     |           0,40          |
|             замовник             |    0    |    0    |    0    |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|           замовчуванн€           |    -1   |    0    |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,20          |
|           замовчувати            |    -2   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,60          |
|             заможний             |    2    |    1    |    2    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,60          |
|              замок               |    0    |    -1   |    1    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,20          |
|           замордований           |    -2   |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|           замордувати            |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|           заморожений            |    -1   |    0    |    0    |    0    |    -1   |    -2   |    -1   |    -1    |          -0,75          |
|          заморожуванн€           |    0    |    -1   |    -2   |    1    |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|            заморозок             |    -1   |    1    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -0,60          |
|             заморока             |    0    |    1    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,20          |
|           заморочитис€           |    -1   |    -1   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,20          |
|            заморський            |    2    |    1    |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|             замучити             |    -2   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,80          |
|             занадто              |    -1   |    0    |    -1   |    -1   |    -2   |    -2   |    -1   |    -1    |          -1,13          |
|           занапастити            |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|            занедбаний            |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,40          |
|             занепад              |    -2   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|           занепокоЇнн€           |    -1   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|          занепокоњтис€           |    -2   |    0    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,00          |
|            занесений             |    0    |    0    |    0    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             занести              |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|            занижений             |    -1   |    0    |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,20          |
|             заносити             |    0    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|           занотовувати           |    0    |    1    |    1    |    1    |    Ч    |    Ч    |    Ч    |    0     |           0,60          |
|            зануренн€             |    1    |    0    |    1    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,00          |
|           занурюватис€           |    1    |    2    |    2    |    0    |    Ч    |    Ч    |    Ч    |    2     |           1,40          |
|             зан€тт€              |    2    |    0    |    0    |    0    |    1    |    0    |    0    |    2     |           0,63          |
|           заохочувати            |    1    |    1    |    2    |    1    |    1    |    1    |    2    |    1     |           1,25          |
|             заочний              |    1    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|           заощаджений            |    0    |    1    |    2    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|           заощадженн€            |    2    |    1    |    2    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,80          |
|           заощаджувати           |    2    |    1    |    1    |    1    |    1    |    1    |    2    |    2     |           1,38          |
|            заощадити             |    1    |    1    |    2    |    2    |    Ч    |    Ч    |    Ч    |    1     |           1,40          |
|             западати             |    -2   |    0    |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|             западина             |    -1   |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    0     |          -0,20          |
|              запал               |    -2   |    -1   |    1    |    1    |    Ч    |    Ч    |    Ч    |    -1    |          -0,40          |
|             запалати             |    -1   |    -1   |    0    |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|            запаленн€             |    -1   |    -2   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|             запалити             |    0    |    -1   |    -2   |    0    |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|            запальний             |    -1   |    -1   |    -1   |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -1,00          |
|           запам'€тати            |    1    |    1    |    1    |    2    |    Ч    |    Ч    |    Ч    |    2     |           1,40          |
|         запам'€товуванн€         |    1    |    2    |    1    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,40          |
|         запам'€товувати          |    1    |    1    |    0    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,00          |
|          запамороченн€           |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,40          |
|          запаморочливий          |    2    |    -1   |    0    |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,20          |
|              запас               |    2    |    1    |    1    |    1    |    1    |    1    |    1    |    1     |           1,13          |
|            запасатис€            |    0    |    1    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|              запах               |    0    |    0    |    0    |    2    |    1    |    2    |    1    |    1     |           0,88          |
|             запашний             |    1    |    2    |    2    |    1    |    Ч    |    Ч    |    Ч    |    2     |           1,60          |
|            запевнити             |    1    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|            запевн€ти             |    1    |    0    |    0    |    0    |    1    |    1    |    1    |    2     |           0,75          |
|             запеклий             |    -1   |    -1   |    -1   |    1    |    -1   |    0    |    -2   |    -1    |          -0,75          |
|           запереченн€            |    -1   |    -1   |    -1   |    -1   |    -1   |    -1   |    -2   |    -2    |          -1,25          |
|            заперечити            |    -1   |    0    |    0    |    -1   |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|           заперечувати           |    -1   |    -1   |    -1   |    -2   |    Ч    |    Ч    |    Ч    |    -1    |          -1,20          |
|            запечений             |    2    |    1    |    2    |    0    |    Ч    |    Ч    |    Ч    |    1     |           1,20          |
|              запис               |    1    |    0    |    0    |    0    |    2    |    0    |    0    |    1     |           0,50          |
|            записаний             |    0    |    0    |    1    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,40          |
|             записати             |    0    |    0    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,60          |
|             записка              |    0    |    0    |    0    |    0    |    Ч    |    Ч    |    Ч    |    1     |           0,20          |
|             записник             |    0    |    2    |    1    |    0    |    Ч    |    Ч    |    Ч    |    0     |           0,60          |
|            записувати            |    0    |    2    |    0    |    1    |    0    |    0    |    1    |    1     |           0,63          |
|              запит               |    2    |    0    |    1    |    0    |    0    |    1    |    0    |    1     |           0,63          |
|            запитанн€             |    2    |    0    |    1    |    0    |    1    |    0    |    0    |    2     |           0,75          |
|             запитати             |    0    |    1    |    1    |    1    |    Ч    |    Ч    |    Ч    |    1     |           0,80          |
|            запитувати            |    2    |    0    |    0    |    0    |    0    |    1    |    1    |    1     |           0,63          |
|           зап≥дозрити            |    -2   |    -1   |    0    |    1    |    Ч    |    Ч    |    Ч    |    -1    |          -0,60          |
|          зап≥дозрювати           |    -1   |    -1   |    -2   |    1    |    Ч    |    Ч    |    Ч    |    -1    |          -0,80          |
|            зап≥зненн€            |    -1   |    -1   |    -2   |    -1   |    Ч    |    Ч    |    Ч    |    -2    |          -1,40          |
|             зап≥зно              |    -1   |    -1   |    -1   |    0    |    Ч    |    Ч    |    Ч    |    -2    |          -1,00          |
|          зап≥знюватис€           |    -1   |    -1   |    -2   |    -2   |    Ч    |    Ч    |    Ч    |    -2    |          -1,60          |
|            зап≥канка             |    2    |    0    |    1    |    0    |    2    |    1    |    1    |    0     |           0,88          |
